user_id,product_id,last_product_order_ts,last_purchase_days_ago,avg_replenishment_days,mock_inventory,overdue_ratio,R_score,F_score,M_score,rfm_segment,risk_id
10,21833,2023-10-25,67,24.5,276,2.73,5,2,4,New / Promising,job_e06ac3b9:10:21833
58,41486,2023-08-15,138,50.5,211,2.73,4,4,3,Average Purchaser,job_e06ac3b9:58:41486
23,2138,2023-10-10,82,30.0,489,2.73,1,1,2,Low-Value / Lost,job_e06ac3b9:23:2138
7,31717,2023-10-25,67,24.5,377,2.73,1,4,4,High-Value At-Risk,job_e06ac3b9:7:31717
50,47209,2023-11-20,41,15.0,180,2.73,5,5,5,Champion / Loyal,job_e06ac3b9:50:47209
11,95,2023-10-02,90,33.0,229,2.73,4,2,3,New / Promising,job_e06ac3b9:11:95
58,8193,2023-11-01,60,22.0,89,2.73,4,4,3,Average Purchaser,job_e06ac3b9:58:8193
27,45603,2023-11-12,49,18.0,332,2.72,3,5,5,Need Attention,job_e06ac3b9:27:45603
10,16857,2023-10-13,79,29.0,368,2.72,5,2,4,New / Promising,job_e06ac3b9:10:16857
56,16321,2023-09-24,98,36.0,493,2.72,2,3,4,High-Value At-Risk,job_e06ac3b9:56:16321
35,4942,2023-10-16,76,28.0,141,2.71,1,3,4,High-Value At-Risk,job_e06ac3b9:35:4942
62,12745,2023-11-04,57,21.0,323,2.71,3,3,3,Need Attention,job_e06ac3b9:62:12745
7,47272,2023-11-04,57,21.0,425,2.71,1,4,4,High-Value At-Risk,job_e06ac3b9:7:47272
56,79,2023-10-15,77,28.5,121,2.7,2,3,4,High-Value At-Risk,job_e06ac3b9:56:79
1,12427,2023-11-07,54,20.0,292,2.7,2,3,2,Average Purchaser,job_e06ac3b9:1:12427
19,27138,2023-11-03,58,21.5,114,2.7,5,3,4,Average Purchaser,job_e06ac3b9:19:27138
1,35951,2023-11-07,54,20.0,282,2.7,2,3,2,Average Purchaser,job_e06ac3b9:1:35951
31,49662,2023-11-07,54,20.0,458,2.7,4,4,5,Champion / Loyal,job_e06ac3b9:31:49662
31,45104,2023-11-07,54,20.0,386,2.7,4,4,5,Champion / Loyal,job_e06ac3b9:31:45104
31,29513,2023-11-07,54,20.0,432,2.7,4,4,5,Champion / Loyal,job_e06ac3b9:31:29513
31,47933,2023-11-07,54,20.0,117,2.7,4,4,5,Champion / Loyal,job_e06ac3b9:31:47933
25,43758,2023-10-22,70,26.0,55,2.69,5,1,1,New / Promising,job_e06ac3b9:25:43758
8,23400,2023-10-09,83,31.0,260,2.68,4,1,2,New / Promising,job_e06ac3b9:8:23400
14,23271,2023-09-04,118,44.0,187,2.68,2,4,4,High-Value At-Risk,job_e06ac3b9:14:23271
57,34429,2023-11-02,59,22.0,263,2.68,1,4,3,High-Value At-Risk,job_e06ac3b9:57:34429
57,8193,2023-11-02,59,22.0,89,2.68,1,4,3,High-Value At-Risk,job_e06ac3b9:57:8193
58,25544,2023-10-09,83,31.0,87,2.68,4,4,3,Average Purchaser,job_e06ac3b9:58:25544
9,24954,2023-11-05,56,21.0,446,2.67,3,1,3,Need Attention,job_e06ac3b9:9:24954
9,20899,2023-11-05,56,21.0,59,2.67,3,1,3,Need Attention,job_e06ac3b9:9:20899
9,18926,2023-11-05,56,21.0,234,2.67,3,1,3,Need Attention,job_e06ac3b9:9:18926
9,17600,2023-11-05,56,21.0,171,2.67,3,1,3,Need Attention,job_e06ac3b9:9:17600
28,41787,2023-11-21,40,15.0,230,2.67,3,5,4,Need Attention,job_e06ac3b9:28:41787
9,27973,2023-11-05,56,21.0,186,2.67,3,1,3,Need Attention,job_e06ac3b9:9:27973
9,29594,2023-11-05,56,21.0,294,2.67,3,1,3,Need Attention,job_e06ac3b9:9:29594
54,18531,2023-11-25,36,13.5,368,2.67,4,5,5,Champion / Loyal,job_e06ac3b9:54:18531
21,13263,2023-11-05,56,21.0,342,2.67,3,5,4,Need Attention,job_e06ac3b9:21:13263
42,33394,2023-11-29,32,12.0,139,2.67,5,4,4,Champion / Loyal,job_e06ac3b9:42:33394
9,24341,2023-11-05,56,21.0,97,2.67,3,1,3,Need Attention,job_e06ac3b9:9:24341
32,46979,2023-10-12,80,30.0,450,2.67,4,2,4,New / Promising,job_e06ac3b9:32:46979
21,28465,2023-11-05,56,21.0,133,2.67,3,5,4,Need Attention,job_e06ac3b9:21:28465
33,32912,2023-10-20,72,27.0,216,2.67,1,1,2,Low-Value / Lost,job_e06ac3b9:33:32912
44,5955,2023-10-15,77,29.0,104,2.66,2,1,2,Low-Value / Lost,job_e06ac3b9:44:5955
12,12872,2023-09-05,117,44.0,272,2.66,3,2,3,Need Attention,job_e06ac3b9:12:12872
3,47766,2023-11-20,41,15.5,124,2.65,3,3,3,Need Attention,job_e06ac3b9:3:47766
37,8518,2023-05-17,228,86.0,176,2.65,4,4,4,Champion / Loyal,job_e06ac3b9:37:8518
63,42445,2023-10-31,61,23.0,258,2.65,3,5,5,Need Attention,job_e06ac3b9:63:42445
8,43295,2023-11-08,53,20.0,143,2.65,4,1,2,New / Promising,job_e06ac3b9:8:43295
35,4605,2023-07-15,169,64.0,267,2.64,1,3,4,High-Value At-Risk,job_e06ac3b9:35:4605
50,10666,2023-10-18,74,28.0,190,2.64,5,5,5,Champion / Loyal,job_e06ac3b9:50:10666
49,10492,2023-10-05,87,33.0,168,2.64,1,3,2,Average Purchaser,job_e06ac3b9:49:10492
7,27344,2023-10-18,74,28.0,170,2.64,1,4,4,High-Value At-Risk,job_e06ac3b9:7:27344
59,204,2023-06-01,213,81.0,181,2.63,1,3,3,Average Purchaser,job_e06ac3b9:59:204
48,46979,2023-10-13,79,30.0,450,2.63,1,3,3,Average Purchaser,job_e06ac3b9:48:46979
22,22935,2023-10-08,84,32.0,116,2.62,1,4,3,High-Value At-Risk,job_e06ac3b9:22:22935
49,35833,2023-11-02,59,22.5,490,2.62,1,3,2,Average Purchaser,job_e06ac3b9:49:35833
52,46516,2023-11-23,38,14.5,138,2.62,3,5,4,Need Attention,job_e06ac3b9:52:46516
46,45064,2023-10-24,68,26.0,310,2.62,1,4,4,High-Value At-Risk,job_e06ac3b9:46:45064
46,31459,2023-10-24,68,26.0,104,2.62,1,4,4,High-Value At-Risk,job_e06ac3b9:46:31459
27,37552,2023-11-01,60,23.0,189,2.61,3,5,5,Need Attention,job_e06ac3b9:27:37552
64,40723,2023-11-22,39,15.0,341,2.6,5,3,4,Average Purchaser,job_e06ac3b9:64:40723
38,26683,2023-11-09,52,20.0,183,2.6,4,3,4,Average Purchaser,job_e06ac3b9:38:26683
64,47209,2023-11-22,39,15.0,180,2.6,5,3,4,Average Purchaser,job_e06ac3b9:64:47209
38,48109,2023-11-09,52,20.0,126,2.6,4,3,4,Average Purchaser,job_e06ac3b9:38:48109
21,8214,2023-11-05,56,21.5,422,2.6,3,5,4,Need Attention,job_e06ac3b9:21:8214
64,30391,2023-11-22,39,15.0,192,2.6,5,3,4,Average Purchaser,job_e06ac3b9:64:30391
14,10735,2023-11-09,52,20.0,216,2.6,2,4,4,High-Value At-Risk,job_e06ac3b9:14:10735
12,42736,2023-10-01,91,35.0,61,2.6,3,2,3,Need Attention,job_e06ac3b9:12:42736
45,24098,2023-11-22,39,15.0,320,2.6,3,1,1,Average Purchaser,job_e06ac3b9:45:24098
49,31467,2023-08-06,147,56.5,333,2.6,1,3,2,Average Purchaser,job_e06ac3b9:49:31467
62,3952,2023-11-04,57,22.0,61,2.59,3,3,3,Need Attention,job_e06ac3b9:62:3952
36,15655,2023-09-29,93,36.0,494,2.58,2,5,4,High-Value At-Risk,job_e06ac3b9:36:15655
2,21376,2023-08-11,142,55.0,247,2.58,5,4,4,Champion / Loyal,job_e06ac3b9:2:21376
36,12145,2023-10-07,85,33.0,245,2.58,2,5,4,High-Value At-Risk,job_e06ac3b9:36:12145
10,26209,2023-10-25,67,26.0,314,2.58,5,2,4,New / Promising,job_e06ac3b9:10:26209
34,21783,2023-11-30,31,12.0,125,2.58,5,2,1,New / Promising,job_e06ac3b9:34:21783
7,26209,2023-10-25,67,26.0,314,2.58,1,4,4,High-Value At-Risk,job_e06ac3b9:7:26209
58,48271,2023-08-16,137,53.0,173,2.58,4,4,3,Average Purchaser,job_e06ac3b9:58:48271
53,22176,2023-11-30,31,12.0,427,2.58,4,1,2,New / Promising,job_e06ac3b9:53:22176
27,5073,2023-11-12,49,19.0,269,2.58,3,5,5,Need Attention,job_e06ac3b9:27:5073
31,15623,2023-11-07,54,21.0,87,2.57,4,4,5,Champion / Loyal,job_e06ac3b9:31:15623
54,41953,2023-10-20,72,28.0,362,2.57,4,5,5,Champion / Loyal,job_e06ac3b9:54:41953
33,15718,2023-10-20,72,28.0,91,2.57,1,1,2,Low-Value / Lost,job_e06ac3b9:33:15718
31,12099,2023-11-07,54,21.0,203,2.57,4,4,5,Champion / Loyal,job_e06ac3b9:31:12099
33,32441,2023-10-20,72,28.0,104,2.57,1,1,2,Low-Value / Lost,job_e06ac3b9:33:32441
31,45321,2023-11-07,54,21.0,443,2.57,4,4,5,Champion / Loyal,job_e06ac3b9:31:45321
31,19809,2023-11-07,54,21.0,129,2.57,4,4,5,Champion / Loyal,job_e06ac3b9:31:19809
31,44571,2023-11-07,54,21.0,462,2.57,4,4,5,Champion / Loyal,job_e06ac3b9:31:44571
1,38928,2023-11-07,54,21.0,59,2.57,2,3,2,Average Purchaser,job_e06ac3b9:1:38928
54,14364,2023-10-20,72,28.0,165,2.57,4,5,5,Champion / Loyal,job_e06ac3b9:54:14364
36,44632,2023-10-20,72,28.0,175,2.57,2,5,4,High-Value At-Risk,job_e06ac3b9:36:44632
29,42551,2023-11-07,54,21.0,406,2.57,3,4,4,Need Attention,job_e06ac3b9:29:42551
31,28577,2023-11-07,54,21.0,424,2.57,4,4,5,Champion / Loyal,job_e06ac3b9:31:28577
1,10258,2023-11-07,54,21.0,453,2.57,2,3,2,Average Purchaser,job_e06ac3b9:1:10258
54,5024,2023-10-20,72,28.0,321,2.57,4,5,5,Champion / Loyal,job_e06ac3b9:54:5024
31,47366,2023-11-15,46,18.0,286,2.56,4,4,5,Champion / Loyal,job_e06ac3b9:31:47366
31,6187,2023-11-15,46,18.0,324,2.56,4,4,5,Champion / Loyal,job_e06ac3b9:31:6187
27,46906,2023-11-29,32,12.5,359,2.56,3,5,5,Need Attention,job_e06ac3b9:27:46906
31,25232,2023-11-15,46,18.0,295,2.56,4,4,5,Champion / Loyal,job_e06ac3b9:31:25232
64,35004,2023-11-06,55,21.5,382,2.56,5,3,4,Average Purchaser,job_e06ac3b9:64:35004
16,46667,2023-07-20,164,64.0,257,2.56,2,2,3,Average Purchaser,job_e06ac3b9:16:46667
31,45603,2023-11-15,46,18.0,332,2.56,4,4,5,Champion / Loyal,job_e06ac3b9:31:45603
64,36772,2023-11-06,55,21.5,244,2.56,5,3,4,Average Purchaser,job_e06ac3b9:64:36772
52,27790,2023-12-03,28,11.0,495,2.55,3,5,4,Need Attention,job_e06ac3b9:52:27790
42,30511,2023-10-08,84,33.0,449,2.55,5,4,4,Champion / Loyal,job_e06ac3b9:42:30511
2,16521,2023-11-13,48,19.0,290,2.53,5,4,4,Champion / Loyal,job_e06ac3b9:2:16521
56,38293,2023-11-13,48,19.0,491,2.53,2,3,4,High-Value At-Risk,job_e06ac3b9:56:38293
34,4086,2023-10-30,62,24.5,203,2.53,5,2,1,New / Promising,job_e06ac3b9:34:4086
35,48230,2023-10-16,76,30.0,132,2.53,1,3,4,High-Value At-Risk,job_e06ac3b9:35:48230
34,31717,2023-10-30,62,24.5,377,2.53,5,2,1,New / Promising,job_e06ac3b9:34:31717
11,40055,2023-11-08,53,21.0,135,2.52,4,2,3,New / Promising,job_e06ac3b9:11:40055
43,2180,2023-09-11,111,44.0,78,2.52,1,3,4,High-Value At-Risk,job_e06ac3b9:43:2180
11,34551,2023-11-08,53,21.0,284,2.52,4,2,3,New / Promising,job_e06ac3b9:11:34551
8,11136,2023-11-08,53,21.0,300,2.52,4,1,2,New / Promising,job_e06ac3b9:8:11136
11,28465,2023-11-08,53,21.0,133,2.52,4,2,3,New / Promising,job_e06ac3b9:11:28465
5,24535,2023-11-08,53,21.0,457,2.52,2,1,2,Low-Value / Lost,job_e06ac3b9:5:24535
8,34190,2023-10-09,83,33.0,52,2.52,4,1,2,New / Promising,job_e06ac3b9:8:34190
27,19894,2023-11-12,49,19.5,96,2.51,3,5,5,Need Attention,job_e06ac3b9:27:19894
48,26209,2023-10-27,65,26.0,314,2.5,1,3,3,Average Purchaser,job_e06ac3b9:48:26209
62,12320,2023-08-12,141,56.5,469,2.5,3,3,3,Need Attention,job_e06ac3b9:62:12320
16,21405,2023-11-06,55,22.0,279,2.5,2,2,3,Average Purchaser,job_e06ac3b9:16:21405
29,41653,2023-10-27,65,26.0,496,2.5,3,4,4,Need Attention,job_e06ac3b9:29:41653
16,15872,2023-11-06,55,22.0,499,2.5,2,2,3,Average Purchaser,job_e06ac3b9:16:15872
62,46979,2023-10-17,75,30.0,450,2.5,3,3,3,Need Attention,job_e06ac3b9:62:46979
2,39928,2023-11-26,35,14.0,232,2.5,5,4,4,Champion / Loyal,job_e06ac3b9:2:39928
40,41844,2023-11-16,45,18.0,287,2.5,2,3,3,Average Purchaser,job_e06ac3b9:40:41844
48,49683,2023-10-27,65,26.0,193,2.5,1,3,3,Average Purchaser,job_e06ac3b9:48:49683
17,21187,2023-09-15,107,43.0,402,2.49,1,5,5,High-Value At-Risk,job_e06ac3b9:17:21187
63,21417,2023-11-09,52,21.0,398,2.48,3,5,5,Need Attention,job_e06ac3b9:63:21417
34,33731,2023-10-30,62,25.0,490,2.48,5,2,1,New / Promising,job_e06ac3b9:34:33731
14,37266,2023-11-09,52,21.0,200,2.48,2,4,4,High-Value At-Risk,job_e06ac3b9:14:37266
38,300,2023-11-09,52,21.0,155,2.48,4,3,4,Average Purchaser,job_e06ac3b9:38:300
5,21616,2023-10-10,82,33.0,362,2.48,2,1,2,Low-Value / Lost,job_e06ac3b9:5:21616
38,7358,2023-10-10,82,33.0,237,2.48,4,3,4,Average Purchaser,job_e06ac3b9:38:7358
53,16797,2023-11-14,47,19.0,432,2.47,4,1,2,New / Promising,job_e06ac3b9:53:16797
27,21137,2023-11-29,32,13.0,113,2.46,3,5,5,Need Attention,job_e06ac3b9:27:21137
19,18102,2023-11-29,32,13.0,105,2.46,5,3,4,Average Purchaser,job_e06ac3b9:19:18102
19,35123,2023-11-29,32,13.0,314,2.46,5,3,4,Average Purchaser,job_e06ac3b9:19:35123
60,20842,2023-11-12,49,20.0,323,2.45,4,3,3,Average Purchaser,job_e06ac3b9:60:20842
64,36929,2023-11-22,39,16.0,205,2.44,5,3,4,Average Purchaser,job_e06ac3b9:64:36929
20,13914,2023-10-26,66,27.0,355,2.44,3,1,1,Average Purchaser,job_e06ac3b9:20:13914
40,49174,2023-10-26,66,27.0,123,2.44,2,3,3,Average Purchaser,job_e06ac3b9:40:49174
13,41480,2023-10-19,73,30.0,232,2.43,5,3,3,Average Purchaser,job_e06ac3b9:13:41480
31,8385,2023-10-24,68,28.0,143,2.43,4,4,5,Champion / Loyal,job_e06ac3b9:31:8385
46,24660,2023-10-24,68,28.0,94,2.43,1,4,4,High-Value At-Risk,job_e06ac3b9:46:24660
47,38659,2023-11-10,51,21.0,455,2.43,5,2,1,New / Promising,job_e06ac3b9:47:38659
54,12023,2023-11-27,34,14.0,196,2.43,4,5,5,Champion / Loyal,job_e06ac3b9:54:12023
37,44632,2023-10-24,68,28.0,175,2.43,4,4,4,Champion / Loyal,job_e06ac3b9:37:44632
59,25886,2023-10-19,73,30.0,445,2.43,1,3,3,Average Purchaser,job_e06ac3b9:59:25886
23,33861,2023-09-10,112,46.0,70,2.43,1,1,2,Low-Value / Lost,job_e06ac3b9:23:33861
31,11463,2023-10-24,68,28.0,237,2.43,4,4,5,Champion / Loyal,job_e06ac3b9:31:11463
14,32211,2023-10-29,63,26.0,315,2.42,2,4,4,High-Value At-Risk,job_e06ac3b9:14:32211
62,38288,2023-08-16,137,56.5,119,2.42,3,3,3,Need Attention,job_e06ac3b9:62:38288
62,22007,2023-10-17,75,31.0,327,2.42,3,3,3,Need Attention,job_e06ac3b9:62:22007
8,26882,2023-11-08,53,22.0,401,2.41,4,1,2,New / Promising,job_e06ac3b9:8:26882
43,36477,2023-09-11,111,46.0,251,2.41,1,3,4,High-Value At-Risk,job_e06ac3b9:43:36477
8,32197,2023-11-08,53,22.0,227,2.41,4,1,2,New / Promising,job_e06ac3b9:8:32197
5,43693,2023-11-08,53,22.0,317,2.41,2,1,2,Low-Value / Lost,job_e06ac3b9:5:43693
5,13988,2023-11-08,53,22.0,117,2.41,2,1,2,Low-Value / Lost,job_e06ac3b9:5:13988
13,37385,2023-11-08,53,22.0,197,2.41,5,3,3,Average Purchaser,job_e06ac3b9:13:37385
18,29328,2023-11-14,47,19.5,229,2.41,5,2,2,New / Promising,job_e06ac3b9:18:29328
8,9839,2023-11-08,53,22.0,423,2.41,4,1,2,New / Promising,job_e06ac3b9:8:9839
54,40516,2023-11-14,47,19.5,320,2.41,4,5,5,Champion / Loyal,job_e06ac3b9:54:40516
54,45066,2023-10-08,84,35.0,399,2.4,4,5,5,Champion / Loyal,job_e06ac3b9:54:45066
26,10339,2023-12-07,24,10.0,491,2.4,5,3,2,Average Purchaser,job_e06ac3b9:26:10339
11,30855,2023-11-01,60,25.0,264,2.4,4,2,3,New / Promising,job_e06ac3b9:11:30855
27,37103,2023-11-01,60,25.0,263,2.4,3,5,5,Need Attention,job_e06ac3b9:27:37103
31,25985,2023-11-07,54,22.5,161,2.4,4,4,5,Champion / Loyal,job_e06ac3b9:31:25985
59,21376,2023-08-21,132,55.0,247,2.4,1,3,3,Average Purchaser,job_e06ac3b9:59:21376
10,11068,2023-10-25,67,28.0,100,2.39,5,2,4,New / Promising,job_e06ac3b9:10:11068
10,42342,2023-10-25,67,28.0,269,2.39,5,2,4,New / Promising,job_e06ac3b9:10:42342
7,27156,2023-10-25,67,28.0,334,2.39,1,4,4,High-Value At-Risk,job_e06ac3b9:7:27156
10,28928,2023-10-25,67,28.0,153,2.39,5,2,4,New / Promising,job_e06ac3b9:10:28928
7,35333,2023-10-25,67,28.0,72,2.39,1,4,4,High-Value At-Risk,job_e06ac3b9:7:35333
32,4793,2023-11-11,50,21.0,152,2.38,4,2,4,New / Promising,job_e06ac3b9:32:4793
28,42768,2023-08-20,133,56.0,134,2.38,3,5,4,Need Attention,job_e06ac3b9:28:42768
39,41149,2023-12-12,19,8.0,398,2.38,5,2,4,New / Promising,job_e06ac3b9:39:41149
32,17630,2023-11-11,50,21.0,231,2.38,4,2,4,New / Promising,job_e06ac3b9:32:17630
32,45774,2023-11-11,50,21.0,388,2.38,4,2,4,New / Promising,job_e06ac3b9:32:45774
12,33761,2023-08-22,131,55.0,378,2.38,3,2,3,Need Attention,job_e06ac3b9:12:33761
50,21137,2023-11-30,31,13.0,113,2.38,5,5,5,Champion / Loyal,job_e06ac3b9:50:21137
36,42367,2023-11-04,57,24.0,128,2.38,2,5,4,High-Value At-Risk,job_e06ac3b9:36:42367
32,13049,2023-11-11,50,21.0,488,2.38,4,2,4,New / Promising,job_e06ac3b9:32:13049
7,23712,2023-10-28,64,27.0,185,2.37,1,4,4,High-Value At-Risk,job_e06ac3b9:7:23712
40,29926,2023-11-16,45,19.0,64,2.37,2,3,3,Average Purchaser,job_e06ac3b9:40:29926
19,20945,2023-10-26,66,28.0,270,2.36,5,3,4,Average Purchaser,job_e06ac3b9:19:20945
19,46052,2023-10-26,66,28.0,250,2.36,5,3,4,Average Purchaser,job_e06ac3b9:19:46052
56,38164,2023-10-07,85,36.0,237,2.36,2,3,4,High-Value At-Risk,job_e06ac3b9:56:38164
63,3952,2023-11-09,52,22.0,61,2.36,3,5,5,Need Attention,job_e06ac3b9:63:3952
47,27360,2023-11-28,33,14.0,146,2.36,5,2,1,New / Promising,job_e06ac3b9:47:27360
34,35547,2023-11-09,52,22.0,461,2.36,5,2,1,New / Promising,job_e06ac3b9:34:35547
48,4455,2023-10-27,65,27.5,335,2.36,1,3,3,Average Purchaser,job_e06ac3b9:48:4455
29,37645,2023-11-07,54,23.0,242,2.35,3,4,4,Need Attention,job_e06ac3b9:29:37645
4,26576,2023-11-14,47,20.0,253,2.35,4,2,1,New / Promising,job_e06ac3b9:4:26576
12,7120,2023-10-31,61,26.0,367,2.35,3,2,3,Need Attention,job_e06ac3b9:12:7120
33,17498,2023-08-24,129,55.0,233,2.35,1,1,2,Low-Value / Lost,job_e06ac3b9:33:17498
53,24339,2023-11-14,47,20.0,245,2.35,4,1,2,New / Promising,job_e06ac3b9:53:24339
12,49683,2023-10-31,61,26.0,193,2.35,3,2,3,Need Attention,job_e06ac3b9:12:49683
33,37507,2023-08-24,129,55.0,52,2.35,1,1,2,Low-Value / Lost,job_e06ac3b9:33:37507
57,32734,2023-09-19,103,44.0,354,2.34,1,4,3,High-Value At-Risk,job_e06ac3b9:57:32734
9,12075,2023-11-05,56,24.0,410,2.33,3,1,3,Need Attention,job_e06ac3b9:9:12075
2,47209,2023-11-26,35,15.0,180,2.33,5,4,4,Champion / Loyal,job_e06ac3b9:2:47209
9,27596,2023-11-05,56,24.0,61,2.33,3,1,3,Need Attention,job_e06ac3b9:9:27596
44,21616,2023-10-15,77,33.0,362,2.33,2,1,2,Low-Value / Lost,job_e06ac3b9:44:21616
21,17982,2023-11-05,56,24.0,460,2.33,3,5,4,Need Attention,job_e06ac3b9:21:17982
38,31343,2023-10-01,91,39.0,312,2.33,4,3,4,Average Purchaser,job_e06ac3b9:38:31343
22,4217,2023-10-08,84,36.0,242,2.33,1,4,3,High-Value At-Risk,job_e06ac3b9:22:4217
27,25010,2023-11-12,49,21.0,212,2.33,3,5,5,Need Attention,job_e06ac3b9:27:25010
31,40865,2023-11-19,42,18.0,167,2.33,4,4,5,Champion / Loyal,job_e06ac3b9:31:40865
54,38400,2023-11-10,51,22.0,344,2.32,4,5,5,Champion / Loyal,job_e06ac3b9:54:38400
12,12206,2023-08-22,131,56.5,386,2.32,3,2,3,Need Attention,job_e06ac3b9:12:12206
54,890,2023-10-20,72,31.0,236,2.32,4,5,5,Champion / Loyal,job_e06ac3b9:54:890
54,39558,2023-11-10,51,22.0,275,2.32,4,5,5,Champion / Loyal,job_e06ac3b9:54:39558
27,39275,2023-11-17,44,19.0,188,2.32,3,5,5,Need Attention,job_e06ac3b9:27:39275
10,21174,2023-10-25,67,29.0,146,2.31,5,2,4,New / Promising,job_e06ac3b9:10:21174
10,47626,2023-10-25,67,29.0,58,2.31,5,2,4,New / Promising,job_e06ac3b9:10:47626
28,21174,2023-10-25,67,29.0,146,2.31,3,5,4,Need Attention,job_e06ac3b9:28:21174
5,40706,2023-11-08,53,23.0,473,2.3,2,1,2,Low-Value / Lost,job_e06ac3b9:5:40706
18,36216,2023-12-08,23,10.0,179,2.3,5,2,2,New / Promising,job_e06ac3b9:18:36216
17,23117,2023-07-23,161,70.0,342,2.3,1,5,5,High-Value At-Risk,job_e06ac3b9:17:23117
31,3161,2023-11-15,46,20.0,85,2.3,4,4,5,Champion / Loyal,job_e06ac3b9:31:3161
2,5869,2023-11-13,48,21.0,247,2.29,5,4,4,Champion / Loyal,job_e06ac3b9:2:5869
56,19174,2023-11-13,48,21.0,343,2.29,2,3,4,High-Value At-Risk,job_e06ac3b9:56:19174
56,10343,2023-11-13,48,21.0,329,2.29,2,3,4,High-Value At-Risk,job_e06ac3b9:56:10343
19,3334,2023-11-29,32,14.0,187,2.29,5,3,4,Average Purchaser,job_e06ac3b9:19:3334
2,44303,2023-11-13,48,21.0,142,2.29,5,4,4,Champion / Loyal,job_e06ac3b9:2:44303
61,23106,2023-11-13,48,21.0,435,2.29,5,1,3,New / Promising,job_e06ac3b9:61:23106
39,8203,2023-10-28,64,28.0,128,2.29,5,2,4,New / Promising,job_e06ac3b9:39:8203
61,25593,2023-11-13,48,21.0,400,2.29,5,1,3,New / Promising,job_e06ac3b9:61:25593
26,49157,2023-11-29,32,14.0,495,2.29,5,3,2,Average Purchaser,job_e06ac3b9:26:49157
9,26604,2023-11-05,56,24.5,388,2.29,3,1,3,Need Attention,job_e06ac3b9:9:26604
27,14086,2023-11-29,32,14.0,62,2.29,3,5,5,Need Attention,job_e06ac3b9:27:14086
28,24852,2023-11-21,40,17.5,437,2.29,3,5,4,Need Attention,job_e06ac3b9:28:24852
32,27966,2023-11-11,50,22.0,221,2.27,4,2,4,New / Promising,job_e06ac3b9:32:27966
42,6825,2023-10-08,84,37.0,175,2.27,5,4,4,Champion / Loyal,job_e06ac3b9:42:6825
40,17044,2023-11-02,59,26.0,106,2.27,2,3,3,Average Purchaser,job_e06ac3b9:40:17044
62,95,2023-10-17,75,33.0,229,2.27,3,3,3,Need Attention,job_e06ac3b9:62:95
38,6736,2023-08-28,125,55.0,80,2.27,4,3,4,Average Purchaser,job_e06ac3b9:38:6736
38,44769,2023-08-28,125,55.0,366,2.27,4,3,4,Average Purchaser,job_e06ac3b9:38:44769
38,40706,2023-11-09,52,23.0,473,2.26,4,3,4,Average Purchaser,job_e06ac3b9:38:40706
1,25133,2023-11-07,54,24.0,484,2.25,2,3,2,Average Purchaser,job_e06ac3b9:1:25133
13,25134,2023-12-13,18,8.0,469,2.25,5,3,3,Average Purchaser,job_e06ac3b9:13:25134
28,4605,2023-08-09,144,64.0,267,2.25,3,5,4,Need Attention,job_e06ac3b9:28:4605
54,11913,2023-11-25,36,16.0,324,2.25,4,5,5,Champion / Loyal,job_e06ac3b9:54:11913
29,35507,2023-11-07,54,24.0,220,2.25,3,4,4,Need Attention,job_e06ac3b9:29:35507
40,25072,2023-11-16,45,20.0,379,2.25,2,3,3,Average Purchaser,job_e06ac3b9:40:25072
40,6975,2023-11-16,45,20.0,241,2.25,2,3,3,Average Purchaser,job_e06ac3b9:40:6975
4,25146,2023-11-14,47,21.0,144,2.24,4,2,1,New / Promising,job_e06ac3b9:4:25146
53,15804,2023-11-14,47,21.0,224,2.24,4,1,2,New / Promising,job_e06ac3b9:53:15804
53,37609,2023-11-14,47,21.0,327,2.24,4,1,2,New / Promising,job_e06ac3b9:53:37609
27,6287,2023-11-12,49,22.0,215,2.23,3,5,5,Need Attention,job_e06ac3b9:27:6287
19,30696,2023-11-03,58,26.0,292,2.23,5,3,4,Average Purchaser,job_e06ac3b9:19:30696
64,5699,2023-11-22,39,17.5,94,2.23,5,3,4,Average Purchaser,job_e06ac3b9:64:5699
60,18234,2023-11-12,49,22.0,440,2.23,4,3,3,Average Purchaser,job_e06ac3b9:60:18234
39,47734,2023-11-12,49,22.0,315,2.23,5,2,4,New / Promising,job_e06ac3b9:39:47734
33,27903,2023-10-20,72,32.5,478,2.22,1,1,2,Low-Value / Lost,job_e06ac3b9:33:27903
31,33168,2023-09-20,102,46.0,384,2.22,4,4,5,Champion / Loyal,job_e06ac3b9:31:33168
58,32700,2023-12-01,30,13.5,276,2.22,4,4,3,Average Purchaser,job_e06ac3b9:58:32700
33,14283,2023-10-20,72,32.5,376,2.22,1,1,2,Low-Value / Lost,job_e06ac3b9:33:14283
19,28221,2023-11-29,32,14.5,302,2.21,5,3,4,Average Purchaser,job_e06ac3b9:19:28221
28,5973,2023-11-08,53,24.0,462,2.21,3,5,4,Need Attention,job_e06ac3b9:28:5973
19,39107,2023-11-29,32,14.5,140,2.21,5,3,4,Average Purchaser,job_e06ac3b9:19:39107
40,34217,2023-11-16,45,20.5,373,2.2,2,3,3,Average Purchaser,job_e06ac3b9:40:34217
27,35951,2023-11-17,44,20.0,282,2.2,3,5,5,Need Attention,job_e06ac3b9:27:35951
